"title","release","day_audience","total_audience","day23_audience","total23_audience","day23_screen","screen","Nationality","distributor","grade","genre","director","actor","date","day","weekday","dire_score","agency_score","actors_score","expect","Netizen_score","ranks_sum","SF","family","horror","documentary","drama","romance","musical","mystery","crime","historyy","western","adult","thrill","animation","action","adventure","war","comedy","fantasy","X18","all","X15","USA","KOR","first_day_audience","holiday"
"어메이징스파이더맨2","2014-04-23",75,4168080,14832,4032122,298,1145,"미국","소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)","12세이상관람가","액션,판타지","마크웹","앤드류가필드,엠마스톤,제이미폭스,데인드한","2014-06-01",40,"일요일",2,2,2,"3,680",7.76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,195432,0
"어바웃타임","2013-12-05",15062,3283368,65624,2538263,387,442,"영국","유니버설픽쳐스인터내셔널코리아(유)","15세이상관람가","멜로/로맨스,코미디","리차드커티스","레이첼맥아담스,도널글리슨,빌나이","2014-01-13",40,"월요일",1,3,2,"0",9.15,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,92618,0
"어벤져스","2012-04-26",7812,7017535,87293,5874355,504,846,"미국","한국소니픽쳐스릴리징브에나비스타영화㈜","12세이상관람가","액션,SF","조스웨던","로버트다우니주니어,스칼렛요한슨,크리스헴스워스,크리스에반스,제레미레너","2012-06-04",40,"월요일",2,3,8,"44,404",8.95,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,294059,0
"어벤져스에이지오브울트론","2015-04-23",4592,10473813,76976,9717261,631,1731,"미국","월트디즈니컴퍼니코리아(주)","12세이상관람가","액션,어드벤처,판타지,SF","조스웨던","로버트다우니주니어,크리스헴스워스,마크러팔로,크리스에반스,스칼렛요한슨,제레미레너,돈치들,애런존슨,엘리자베스올슨,폴베타니,코비스멀더스,제임스스페이더,사무엘L.잭슨,수현","2015-06-01",40,"월요일",2,3,32,"96,176",8.31,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,625666,0
"어벤져스인피니티워","2018-04-25",27224,11136541,41149,10386134,690,2460,"미국","월트디즈니컴퍼니코리아유한책임회사","12세이상관람가","액션,어드벤처,판타지,SF","안소니루소,조루소","로버트다우니주니어,조슈브롤린,마크러팔로,톰히들스턴,크리스에반스,크리스헴스워스,제레미레너,스칼렛요한슨,엘리자베스올슨,안소니마키,폴러드,기네스팰트로우,폴베타니,돈치들,베네딕트컴버배치,톰홀랜드,크리스프랫,조샐다나,카렌길런,브래들리쿠퍼,빈디젤,데이브바티스타,세바스찬스탠,채드윅보스만,코비스멀더스,베니치오델토로,피터딘클리지,사무엘L.잭슨,다네이거라이라,베네딕트왕","2018-06-03",40,"일요일",2,2,99,"44,404",8.95,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,980676,0
"언데드","2009-02-26",4,214633,179,212937,14,157,"미국","유니버설픽쳐스인터내셔널코리아(유)","15세이상관람가","공포(호러),스릴러","데이빗S.고이어","오데뜨유스트만,게리올드만,메간굿","2009-04-06",40,"월요일",0,3,0,"0",4.43,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,23657,0
"언터처블1%의우정","2012-03-22",4810,1694521,19498,1438420,221,311,"프랑스","(주)넥스트엔터테인먼트월드(NEW)","12세이상관람가","코미디,드라마","올리비에르나카체,에릭토레다노","프랑수아클뤼제,오마사이","2012-04-30",40,"월요일",1,3,0,"0",9.34,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,49608,0
"얼라이드","2017-01-11",69,520251,1000,512137,42,488,"미국","롯데쇼핑㈜롯데엔터테인먼트","15세이상관람가","스릴러,드라마,멜로/로맨스","로버트저메키스","브래드피트,마리옹꼬띠아르,리지캐플란,매튜구드,자레드해리스","2017-02-19",40,"일요일",0,4,9,"1,400",8.85,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,47724,1
"업","2009-07-29",1646,1027693,2678,981296,33,346,"미국","한국소니픽쳐스릴리징브에나비스타영화㈜","전체관람가","애니메이션,코미디,어드벤처,가족","피트닥터,밥피터슨","에드워드애스너,밥피터슨,이순재","2009-09-06",40,"일요일",2,3,0,"0",9.3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,45151,0
"에이리언커버넌트","2017-05-09",25,1304961,530,1302132,17,841,"미국","이십세기폭스코리아(주)","15세이상관람가","SF,스릴러","리들리스콧","마이클패스벤더,캐서린워터스턴,제임스프랭코,누미라파스,가이피어스,빌리크루덥,카르멘에조고,대니맥브라이드,주시스몰렛","2017-06-17",40,"토요일",3,3,7,"7,635",8.13,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,281028,0
"엑소더스신들과왕들","2014-12-03",35,1511771,536,1508476,21,756,"미국","이십세기폭스코리아(주)","12세이상관람가","드라마","리들리스콧","크리스찬베일,조엘에저튼,시고니위버,벤킹슬리,아론폴","2015-01-11",40,"일요일",3,3,7,"4,163",7.08,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100929,0
"엑스맨데이즈오브퓨처패스트","2014-05-22",1055,4311068,27312,4068405,351,875,"미국","이십세기폭스코리아(주)","12세이상관람가","액션,판타지,SF,어드벤처","브라이언싱어","휴잭맨,제임스맥어보이,마이클패스벤더,제니퍼로렌스,할리베리,엘렌페이지","2014-06-30",40,"월요일",3,3,13,"4,066",8.87,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,304295,0
"엑스맨탄생울버린","2009-04-30",2,1280730,936,1274485,61,390,"미국","이십세기폭스코리아(주)","12세이상관람가","SF,액션,판타지","개빈후드","휴잭맨,리브슈라이버,다니엘헤니,라이언레놀즈","2009-06-08",40,"월요일",1,3,1,"0",8.22,1.857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,106917,0
"엑스맨퍼스트클래스","2011-06-02",3833,2523472,46857,2154585,308,537,"미국","이십세기폭스코리아(주)","12세이상관람가","액션","매튜본","로즈번,재뉴어리존스,마이클패스벤더,케빈베이컨,제임스맥어보이","2011-07-11",40,"월요일",2,3,1,"0",9.05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,125816,0
"엘리시움","2013-08-29",152,1206359,504,1204460,4,459,"미국","소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)","청소년관람불가","SF,액션","닐블롬캠프","맷데이먼,조디포스터,샬토코플리,윌리엄피츠너","2013-10-07",40,"월요일",1,2,2,"0",7.22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,134584,1
"엣지오브투모로우","2014-06-04",6790,4678236,35723,4141926,384,681,"미국","워너브러더스코리아(주)","12세이상관람가","액션,SF","더그라이만","톰크루즈,에밀리블런트,빌팩스톤","2014-07-13",40,"일요일",2,4,7,"2,528",8.94,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,457840,0
"여고괴담5","2009-06-18",33,636687,4452,603317,145,280,"한국","롯데쇼핑㈜롯데엔터테인먼트","15세이상관람가","공포(호러),스릴러","이종용","오연서,장경아,손은서,송민정,유신애,정혜인,박은지,강별,박정윤,주한나,한정아,박경숙,최민성,윤소라,최빛나,정민지,이연화,이정윤,이미소","2009-07-27",40,"월요일",0,4,0,"0",4.58,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,42848,0
"여교사","2017-01-04",147,118092,210,114913,9,371,"한국","필라멘트픽쳐스","청소년관람불가","드라마","김태용","김하늘,유인영,이원근,이기우","2017-02-12",40,"일요일",0,1,5,"4,208",6.61,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,23013,1
"여배우들","2009-12-10",42,512391,480,509789,6,258,"한국","(주)쇼박스","12세이상관람가","드라마","이재용","고현정,김민희,이미숙,윤여정,최지우,김옥빈,손대식,정희연,이건우,신화섭,임지훈,박태윤,박현무,배혜랑,서성경,김보묵,김고은,이미성,원지현,유희,박성희,정재원,김지수,송재림","2010-01-18",40,"월요일",1,4,1,"0",6.78,1.286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50295,0
"역린","2014-04-30",193,3843934,13313,3733631,309,947,"한국","롯데쇼핑㈜롯데엔터테인먼트","15세이상관람가","사극","이재규","현빈,정재영,조정석,한지민,조재현,박성웅,김성령,정은채,강민지,박지혜,석현,정성민,조정민,최용식,이상현,한대룡,이수봉,홍남희,김고운,이승주,이승주,이승훈,이언정,이용출,이용출,이정수,김기수,김나현,김도연,김두루,김현진,송영창,김대명,천보근","2014-06-08",40,"일요일",1,4,16,"6,255",7.06,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,294221,0
"연가시","2012-07-05",714,4514721,18652,4357150,261,515,"한국","씨제이이앤엠(주)","15세이상관람가","공포(호러),SF","박정우","김명민,강지원,문정희,김동완,이하늬,강신일,최일화,이행춘,장형원,정경임,최동헌,김상오,최정수,박유정,황경호,이민수,이은채,박종원,박진영,서병덕,송광주,신상열,안용우,이나연,이동하,이주원,송영창,조덕현,최정우,전국환","2012-08-13",40,"월요일",2,4,10,"0",7.22,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,195510,0
"연애의온도","2013-03-21",540,1864443,17227,1744009,279,491,"한국","롯데쇼핑㈜롯데엔터테인먼트","청소년관람불가","멜로/로맨스,코미디","노덕","이민기,김민희,최무성,라미란,장영준,정여진,조치언,박명규,권유진,박병은,하연수,김강현","2013-04-29",40,"월요일",1,4,4,"0",7.43,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,105904,0
"연평해전","2015-06-24",3859,6024879,85145,5053805,706,667,"한국","(주)넥스트엔터테인먼트월드(NEW)","12세이상관람가","드라마","김학순","김무열,진구,김율호,이현우,이완,이청아,천민희,이한종,박찬희,박혜준,최순조,최승준,최종환,송재호,유형균,박정학,이철민,김강일","2015-08-02",40,"일요일",1,3,8,"28,626",8.99,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,162623,0
"예수는역사다","2017-07-13",156,161906,1030,145783,22,197,"미국","(재)CBS","전체관람가","드라마","존건","마이크보겔,에리카크리스틴슨,페이더너웨이,로버트포스터","2017-08-21",40,"월요일",0,0,1,"1,614",7.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13985,0
"오늘의연애","2015-01-14",34,1891940,5912,1853239,183,577,"한국","씨제이이앤엠(주)","15세이상관람가","멜로/로맨스,코미디","박진표","이승기,문채원,이서진,장진우,이경진,이동진,임하룡,이상협,김광규,김부선,가인,임종윤,남능미","2015-02-22",40,"일요일",3,4,4,"19,766",6.65,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,141522,1
"오리엔트특급살인","2017-11-29",90,864137,114,861947,8,629,"미국","이십세기폭스코리아(주)","12세이상관람가","드라마,미스터리,범죄","케네스브래너","케네스브래너,페넬로페크루즈,윌렘데포,주디덴치,조니뎁,조시게드,데렉자코비,미쉘파이퍼,데이지리들리","2018-01-07",40,"일요일",1,3,12,"2,952",8.02,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95441,0
"오블리비언","2013-04-11",23,1515328,7389,1480873,164,568,"미국","유니버설픽쳐스인터내셔널코리아(유)","15세이상관람가","액션,SF","조셉코신스키","톰크루즈,모건프리먼,올가쿠릴렌코,앤드리아리즈브로프","2013-05-20",40,"월요일",1,3,8,"0",8.23,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,91674,0
"오빠생각","2016-01-21",120,1069327,4555,1045606,220,841,"한국","(주)넥스트엔터테인먼트월드(NEW)","12세이상관람가","드라마,전쟁","이한","임시완,고아성,이희준,이준혁,정준원,이레,김영재,임윤경,정대웅,정병두,정세훈,이건하,이성욱,이승빈,이승준,이연화,홍동영,홍솔,강현구,정준용","2016-02-29",40,"월요일",3,3,8,"8,257",8.5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,103418,1
"오션스","2010-07-28",272,640381,1058,631251,33,185,"프랑스","롯데쇼핑㈜롯데엔터테인먼트","전체관람가","다큐멘터리,드라마","자끄페렝,자크클로드","정보석,배한성,진지희","2010-09-05",40,"일요일",0,4,0,"0",7.59,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32423,0
"오션스8","2018-06-13",66,1335640,2295,1318442,81,837,"미국","워너브러더스코리아(주)","12세이상관람가","액션,범죄","게리로스","산드라블록,케이트블란쳇,앤해서웨이,민디캘링,사라폴슨,아콰피나,리한나,헬레나본햄카터","2018-07-22",40,"일요일",1,4,18,"928",7.68,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,200254,0
"오싹한연애","2011-12-01",7828,2960686,33194,2392395,238,398,"한국","씨제이이앤엠(주)","12세이상관람가","공포(호러),멜로/로맨스,코미디","황인호","손예진,이민기,신동훈,김혜숙,조아라,박재우,태리,최우진,이현진,이미도","2012-01-09",40,"월요일",1,4,5,"0",8.54,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,68441,0
"오즈의마법사돌아온도로시","2015-02-12",15,292960,177,278829,35,256,"미국","(주)박수엔터테인먼트","전체관람가","애니메이션,판타지,뮤지컬,어드벤처,가족","윌핀,댄세인트피에르","레아미셸,패트릭스튜어트,휴댄시,댄애크로이드","2015-03-23",40,"월요일",0,0,1,"2,669",7.95,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,14787,1
"오직그대만","2011-10-20",203,1026645,7691,982909,140,390,"한국","(주)쇼박스","15세이상관람가","멜로/로맨스","송일곤","소지섭,한효주,김혜진,최재훈,김희승,신용철,신은진,최제헌,강신일,오광록,김현철,최철수,최혜진,심철민,표형렬,안재민,백지영,권지훈,강성대,박갑진,박동규,김성종,인지연,장성희,오정택,최욱,최은혜,이길우,김윤영,윤종화,조성하","2011-11-28",40,"월요일",1,4,6,"0",9.12,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,110124,0
"오펀천사의비밀","2009-08-20",39,480976,4460,443249,73,165,"미국","워너브러더스코리아(주)","청소년관람불가","공포(호러),드라마,스릴러","하우메콜렛세라","베라파미가,이사벨퍼만","2009-09-28",40,"월요일",0,4,0,"0",8.4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,22183,0
"옥자","2017-06-29",381,316933,3225,285597,64,94,"미국","(주)넥스트엔터테인먼트월드(NEW)","12세이상관람가","어드벤처,액션,드라마","봉준호","틸다스윈튼,제이크질렌할,폴다노,안서현,변희봉,스티븐연,릴리콜린스,셜리헨더슨,다니엘헨셜,데본보스틱,최우식,지안카를로에스포지토,켈리맥도날드,윤제문","2017-08-07",40,"월요일",2,3,15,"12,426",8.45,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,28217,0
"완득이","2011-10-20",37859,4798100,118055,3100563,446,463,"한국","씨제이이앤엠(주)","12세이상관람가","드라마","이한","김윤석,유아인,김효숙,조병찬,조세현,신창수,정한진,강별,박효주,박종현,박진아,서대현,서왕석,김광섭,차선영,천영암,최명경,윤경호,전승엽,임정환,오희준,김신우,이경숙,이유나,이태영,김영재,조덕제,조상건,안길강,김상호","2011-11-28",40,"월요일",3,4,8,"0",8.77,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128471,0
"우리가꿈꾸는기적인빅터스","2010-03-04",10,104121,36,103082,3,114,"미국","워너브러더스코리아(주)","전체관람가","드라마","클린트이스트우드","모건프리먼,맷데이먼","2010-04-12",40,"월요일",0,4,3,"0",8.28,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6131,0
"우먼인골드","2015-07-09",184,141560,1217,126138,29,252,"미국","(주)팝엔터테인먼트","12세이상관람가","드라마","사이먼커티스","헬렌미렌,라이언레놀즈,다니엘브륄","2015-08-17",40,"월요일",0,1,2,"540",8.87,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19292,0
"우아한거짓말","2014-03-13",36,1613771,19009,1475119,351,485,"한국","CGV아트하우스","12세이상관람가","드라마","이한","김희애,고아성,김유정,김향기,유아인,강다영,강다정,박지영,박진수,선현철,장세영,오유진,정난희,조민영,조수정,이경원,이경원,이나현,이수경,한재훈,이승준,이은진,이재구,이재은,황은정,김민아,김민정,김영재,김지훈,김해일,김화목,박송해","2014-04-21",40,"월요일",3,2,11,"163",8.36,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70135,0
"울지마,톤즈","2010-09-09",2882,118886,2140,66646,66646,15,"한국","(주)씨타마운틴픽쳐스","전체관람가","다큐멘터리","구수환","이금희","2010-10-18",40,"월요일",0,0,0,"0",9.34,0.571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,44,1
"워낭소리","2009-01-15",73344,1459785,26024,169167,75,6,"한국","㈜인디스토리","전체관람가","다큐멘터리","이충렬","최원균,이삼순,최종만,최종민,김민자","2009-02-23",40,"월요일",1,1,0,"0",8.68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,36,1
"원더","2017-12-27",2042,239462,2122,191098,60,161,"미국","CGV아트하우스","전체관람가","드라마","스티븐크보스키","줄리아로버츠,오웬윌슨,제이콥트렘블레이","2018-02-04",40,"일요일",0,2,2,"1,437",9.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,17319,0
"원더우먼","2017-05-31",101,2160586,3803,2118031,151,941,"미국","워너브러더스코리아(주)","12세이상관람가","액션,어드벤처,판타지,SF","팻티젠킨스","갤가돗,로빈라이트,크리스파인,데이빗듈리스,코니닐슨,엘레나아나야","2017-07-09",40,"일요일",0,4,6,"3,222",7.71,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,210260,0
"원더풀라디오","2012-01-05",27,986074,4083,965133,95,421,"한국","(주)쇼박스","15세이상관람가","드라마,멜로/로맨스","권칠인","이민정,이정진,이광수,서영,황보현,이범규,박지연,서미래,김병옥,조우진,김해숙,김창완,지대한","2012-02-13",40,"월요일",0,4,5,"0",7.59,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,69794,1
"원데이","2012-12-13",264,197890,1794,182676,25,227,"미국","(주)팝파트너스","15세이상관람가","드라마,멜로/로맨스","론쉐르픽","앤해서웨이,짐스터게스","2013-01-21",40,"월요일",0,0,4,"0",8.21,0.857,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,23741,0
"원라인","2017-03-29",38,434707,587,433705,20,613,"한국","(주)넥스트엔터테인먼트월드(NEW)","15세이상관람가","범죄","양경모","임시완,진구,박병은,이동휘,김선영,박종환,왕지원,박유환,안세하,조우진,박형수,박건도","2017-05-07",40,"일요일",0,3,5,"3,962",8.17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,63221,0
"월드워Z","2013-06-20",9110,5227935,70387,4616254,383,802,"미국","롯데쇼핑㈜롯데엔터테인먼트","15세이상관람가","드라마,스릴러,SF,액션,어드벤처","마크포스터","브래드피트,미레유에노스,매튜폭스","2013-07-29",40,"월요일",2,4,4,"0",8.2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,243040,0
