"title","release","day_audience","total_audience","release_audience","screen","Nationality","distributor","grade","genre","director","actor","date","day","weekday","holiday","agency_score","dire_score","expect","Netizen_score","actors_score","SF","family","horror","documentary","drama","romance","musical","mystery","crime","historyy","western","adult","thrill","animation","action","adventure","war","comedy","fantasy","X18","all","X15","USA","KOR","first_day_audience","holiday"
"아이스에이지지구대충돌","2016-07-20",3695,544131,14207,480,"미국","이십세기폭스코리아(주)","전체관람가","애니메이션,어드벤처,코미디","마이크트메이어","존레귀자모,레이로마노,제니퍼로페즈,아담드바인,제시타일러퍼거슨,사이몬페그,멜리사로치","2016-08-06",18,"토요일",0,3,1,"2,266",8.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,18031,0
"아이언맨2","2010-04-29",134531,3955652,248798,735,"미국","씨제이엔터테인먼트","12세이상관람가","SF,액션,어드벤처","존파브로","로버트다우니주니어,기네스팰트로우,돈치들,스칼렛요한슨,미키루크","2010-05-16",18,"일요일",0,4,2,"0",7.35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,254749,0
"아이언맨3","2013-04-25",389883,7442717,422504,1229,"미국","소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)","12세이상관람가","액션,어드벤처,SF","쉐인블랙","로버트다우니주니어,기네스팰트로우,벤킹슬리,가이피어스,레베카홀,폴베타니,존파브로","2013-05-12",18,"일요일",0,2,0,"0",8.85,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,423201,0
"아이엠넘버포","2011-02-24",9095,645860,45495,279,"미국","한국소니픽쳐스릴리징브에나비스타영화㈜","12세이상관람가","액션,SF","D.J.카루소","티모시올리펀트,알렉스페티퍼","2011-03-13",18,"일요일",0,3,1,"0",7.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,46035,0
"아이엠어히어로","2016-09-21",588,209281,17795,172,"일본","(주)영화사빅","청소년관람불가","액션,공포(호러)","사토신스케","오오이즈미요,아리무라카스미,나가사와마사미","2016-10-08",18,"토요일",0,0,0,"1,355",6.39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,28253,0
"아이캔스피크","2017-09-21",126906,2869602,87136,1004,"한국","롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스","12세이상관람가","코미디","김현석","나문희,이제훈,박철민,염혜란,성유빈,김소진,이상희,정연주,이지훈,손숙,박준서,이승민,이정현,홍상원,황연희","2017-10-08",18,"일요일",1,4,3,"6,377",9.35,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,118648,1
"아이필프리티","2018-06-06",6888,207288,25708,175,"미국","(주)홈초이스","15세이상관람가","코미디","아비콘","에이미슈머,미쉘윌리엄스","2018-06-23",18,"토요일",0,0,0,"234",8.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,27290,0
"아저씨","2010-08-04",262413,3284997,130766,411,"한국","씨제이엔터테인먼트","청소년관람불가","액션,드라마","이정범","원빈,김새론,김희원,김성오,김태훈,김호연,김성훈,김효민,김효서,신동민,홍석준,조영아,홍의정,이재원,조용현,박준우,최현아,황재순,박혜리,박호진,홍소희,노승우,임효우,이건문,백현익,서정주,김도형,민소연,이상하,박병렬,장민주,장준호,박성택,오정식,정도원,김창민,양종현,서민경,김지민,남경읍,송영창,이종필,조재윤,장준녕","2010-08-21",18,"토요일",0,4,1,"0",9.22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,135451,0
"아토믹블론드","2017-08-30",85,155075,27662,471,"미국","씨네그루(주)키다리이엔티","청소년관람불가","액션","데이빗레이치","샤를리즈테론,제임스맥어보이,소피아부텔라,존굿맨,토비존스","2017-09-16",18,"토요일",0,1,2,"1,258",7.89,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,30784,0
"아티스트","2012-02-16",5897,87372,3036,90,"미국","(주)영화사진진","12세이상관람가","멜로/로맨스,코미디,드라마","미셀하자나비시우스","장뒤자르댕,베레니스베조,존굿맨,제임스크롬웰","2012-03-04",18,"일요일",0,0,0,"0",8.74,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6903,0
"악녀","2017-06-08",37775,1127499,73305,563,"한국","(주)넥스트엔터테인먼트월드(NEW)","청소년관람불가","액션","정병길","김옥빈,신하균,성준,김서형,조은지,이승주,정해균,박철민,손민지,민예지,김연우,주문수","2017-06-25",18,"일요일",0,3,2,"3,562",6.96,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,77718,0
"악마를보았다","2010-08-12",62822,1542670,116046,462,"한국","(주)쇼박스","청소년관람불가","스릴러","김지운","이병헌,최민식,조승민,신정훈,이준혁,김인서,남보라,최문숙,박미선,장정원,윤채영,정지윤,이현용,최무성,천호진,한송이,오산하,조덕제,최진호,전국환,김강일","2010-08-29",18,"일요일",0,4,3,"0",7.87,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,118074,0
"악의연대기","2015-05-14",66967,2041621,114540,693,"한국","씨제이이앤엠(주)","15세이상관람가","스릴러","백운학","손현주,마동석,최다니엘,박서준,이준혁,이태호,이현우,강민정,조은수,서정우,최동헌,안용우,이명준,이성재,이용희,이은정,김태강,정원중,지대한,장준녕,정준원","2015-05-31",18,"일요일",0,4,1,"5,113",7.63,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,127251,0
"안나카레니나","2013-03-21",2072,126935,11713,237,"미국","유니버설픽쳐스인터내셔널코리아(유)","15세이상관람가","드라마","조라이트","키이라나이틀리,주드로,애런존슨","2013-04-07",18,"일요일",0,3,0,"0",8.09,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12979,0
"안녕,나의소녀","2018-05-16",2857,103997,5199,116,"대만","오드","12세이상관람가","멜로/로맨스","사준의","류이호,송운화","2018-06-02",18,"토요일",0,0,0,"238",6.55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5379,0
"안녕,헤이즐","2014-08-13",31958,694004,29696,252,"미국","이십세기폭스코리아(주)","12세이상관람가","드라마,멜로/로맨스","조쉬분","쉐일린우들리,안셀엘고트,냇울프,윌렘데포","2014-08-30",18,"토요일",0,3,0,"2,251",8.6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34573,0
"알파독","2009-01-29",52,100375,21393,162,"미국","(주)싸이더스","청소년관람불가","드라마,범죄","닉카사베츠","벤포스터,저스틴팀버레이크,에밀허쉬,안톤옐친","2009-02-15",18,"일요일",0,2,0,"0",6.06,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,21998,0
"알파앤오메가","2011-02-24",2660,219119,18922,197,"미국","(주)넥스트엔터테인먼트월드(NEW)","전체관람가","애니메이션,어드벤처,코미디,가족","안소니벨,벤글럭","헤이든파네티어,저스틴롱,박규리,신동희(신동)","2011-03-13",18,"일요일",0,3,0,"0",8.42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,20341,0
"암살","2015-07-22",416563,8583985,477541,1264,"한국","(주)쇼박스","15세이상관람가","액션,드라마","최동훈","전지현,이정재,하정우,오달수,조진웅,이경영,최덕문,김의성,박병은,김홍파,강용빈,홍성지,지동주,장현석,장용현,김민지,김승찬,안태랑,김예은,김정석,김정호,김준우,김지원,박상민,박정환,조승우,김해숙,진경,박소은,김인우,심희섭","2015-08-08",18,"토요일",0,4,2,"20,846",8.97,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,491916,0
"애나벨","2014-10-02",25150,882502,81019,344,"미국","워너브러더스코리아(주)","15세이상관람가","공포(호러)","존R.레오네티","애나벨월리스,워드호튼,알프레우다드,에릭라딘,토니아멘돌라","2014-10-19",18,"일요일",0,4,0,"6,123",7.29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,86139,0
"애나벨인형의주인","2017-08-10",21123,1897983,154719,593,"미국","워너브러더스코리아(주)","15세이상관람가","공포(호러)","데이비드F.샌드버그","스테파니시그만,알리시아벨라베일리,미란다오토,탈리타베이트먼","2017-08-27",18,"일요일",0,4,2,"6,123",7.29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,183748,0
"애자","2009-09-09",59907,1132053,31180,334,"한국","(주)시너지하우스(시너지)","15세이상관람가","드라마,코미디","정기훈","김성태,최강희,김영애,소주영,허서영,박용제,박윤남,박인혁,김인서,최효준,황은정,김C,김봉기,정화영,전정원,이주호,김C,장영남,신정근,정혜선,최일화","2009-09-26",18,"토요일",0,2,2,"0",8.76,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,38349,0
"애프터어스","2013-05-30",246,537147,70044,457,"미국","소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)","12세이상관람가","SF,액션,어드벤처","M.나이트샤말란","윌스미스,제이든스미스","2013-06-16",18,"일요일",0,2,2,"0",6.86,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,70044,0
"액트오브밸러최정예특수부대","2012-02-29",734,137083,14145,216,"미국","씨너스엔터테인먼트(주)","15세이상관람가","액션,어드벤처,스릴러","마이크맥코이,스캇워프","로셀린산체즈,네스토르세라노","2012-03-17",18,"토요일",0,1,0,"0",8.27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,19978,0
"앤트맨","2015-09-03",66136,2698086,174587,858,"미국","월트디즈니컴퍼니코리아(주)","12세이상관람가","액션,SF","페이튼리드","폴러드,마이클더글라스,에반젤린릴리,코리스톨","2015-09-20",18,"일요일",0,3,2,"1,781",8.67,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,176365,0
"앤트맨과와스프","2018-07-04",211991,5021239,404151,1616,"미국","월트디즈니컴퍼니코리아유한책임회사","12세이상관람가","액션,어드벤처,SF","페이튼리드","폴러드,에반젤린릴리,마이클더글라스,미쉘파이퍼,로렌스피쉬번,해나존-케이먼,마이클페나,월튼고긴스","2018-07-21",18,"토요일",0,2,2,"1,781",8.67,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,406956,0
"앨빈과슈퍼밴드2","2009-12-30",21881,552446,27274,212,"미국","이십세기폭스코리아(주)","전체관람가","가족,코미디,드라마","베티토머스","저스틴롱,매튜그레이거블러,제이슨리","2010-01-16",18,"토요일",0,3,0,"0",8.89,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,52396,0
"앨빈과슈퍼밴드3","2011-12-15",19729,516289,9569,251,"미국","이십세기폭스코리아(주)","전체관람가","애니메이션,코미디,어드벤처,가족","마이크미첼","저스틴롱,제이슨리,매튜그레이거블러,제시맥카트니","2012-01-01",18,"일요일",0,3,1,"0",8.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,9569,0
"앨빈과슈퍼밴드악동어드벤처","2016-02-04",2870,288601,8575,350,"미국","이십세기폭스코리아(주)","전체관람가","애니메이션,어드벤처,코미디","월트벡커","저스틴롱,제이슨리,매튜그레이거블러,제시맥카트니","2016-02-21",18,"일요일",1,3,0,"2,567",8.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,11429,1
"앵그리버드더무비","2016-05-19",48308,557326,10198,419,"미국","유니버설픽쳐스인터내셔널코리아(유)","전체관람가","애니메이션","퍼갈레일리,클레이케이티스",NA,"2016-06-05",18,"일요일",0,3,0,"2,592",8.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,11715,0
"어글리트루스","2009-09-17",4209,299254,20138,178,"미국","한국소니픽쳐스릴리징브에나비스타영화㈜","청소년관람불가","코미디,멜로/로맨스","로버트루게틱","캐서린헤이글,제라드버틀러","2009-10-04",18,"일요일",1,3,0,"0",8.38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,24751,1
"어느날","2017-04-05",804,231411,24326,457,"한국","오퍼스픽쳐스,CGV아트하우스","15세이상관람가","멜로/로맨스","이윤기","김남길,천우희","2017-04-22",18,"토요일",0,2,0,"3,837",7.69,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,29534,0
"어린왕자","2015-12-23",3970,563914,28252,442,"프랑스","씨네그루(주)다우기술","전체관람가","애니메이션,판타지,어드벤처","마크오스본","제프브리지스,레이첼맥아담스,맥켄지포이,마리옹꼬띠아르,제임스프랭코,베니치오델토로,알버트브룩스,리키제바이스,폴지아마티,버드코트,릴리오스본","2016-01-09",18,"토요일",0,1,0,"4,537",8.64,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,33831,0
"어메이징스파이더맨","2012-06-28",267721,4403124,272155,1001,"미국","한국소니픽쳐스릴리징브에나비스타영화㈜","12세이상관람가","액션","마크웹","앤드류가필드,엠마스톤,마틴쉰,샐리필드","2012-07-15",18,"일요일",0,3,2,"0",7.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,277511,0
"어메이징스파이더맨2","2014-04-23",148763,3809365,192229,1145,"미국","소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)","12세이상관람가","액션,판타지","마크웹","앤드류가필드,엠마스톤,제이미폭스,데인드한","2014-05-10",18,"토요일",0,2,2,"3,680",7.76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,195432,0
"어바웃타임","2013-12-05",119915,2039273,66278,442,"영국","유니버설픽쳐스인터내셔널코리아(유)","15세이상관람가","멜로/로맨스,코미디","리차드커티스","레이첼맥아담스,도널글리슨,빌나이","2013-12-22",18,"일요일",0,3,1,"0",9.15,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,92618,0
"어벤져스","2012-04-26",398260,5457594,214105,846,"미국","한국소니픽쳐스릴리징브에나비스타영화㈜","12세이상관람가","액션,SF","조스웨던","로버트다우니주니어,스칼렛요한슨,크리스헴스워스,크리스에반스,제레미레너","2012-05-13",18,"일요일",0,3,2,"44,404",8.95,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,294059,0
"어벤져스에이지오브울트론","2015-04-23",313171,9377422,622165,1731,"미국","월트디즈니컴퍼니코리아(주)","12세이상관람가","액션,어드벤처,판타지,SF","조스웨던","로버트다우니주니어,크리스헴스워스,마크러팔로,크리스에반스,스칼렛요한슨,제레미레너,돈치들,애런존슨,엘리자베스올슨,폴베타니,코비스멀더스,제임스스페이더,사무엘L.잭슨,수현","2015-05-10",18,"일요일",0,3,2,"96,176",8.31,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,625666,0
"어벤져스인피니티워","2018-04-25",348487,9843561,980042,2460,"미국","월트디즈니컴퍼니코리아유한책임회사","12세이상관람가","액션,어드벤처,판타지,SF","안소니루소,조루소","로버트다우니주니어,조슈브롤린,마크러팔로,톰히들스턴,크리스에반스,크리스헴스워스,제레미레너,스칼렛요한슨,엘리자베스올슨,안소니마키,폴러드,기네스팰트로우,폴베타니,돈치들,베네딕트컴버배치,톰홀랜드,크리스프랫,조샐다나,카렌길런,브래들리쿠퍼,빈디젤,데이브바티스타,세바스찬스탠,채드윅보스만,코비스멀더스,베니치오델토로,피터딘클리지,사무엘L.잭슨,다네이거라이라,베네딕트왕","2018-05-12",18,"토요일",0,2,2,"44,404",8.95,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,980676,0
"어브덕션","2011-09-29",150,156581,17551,252,"미국","필라멘트픽쳐스","15세이상관람가","액션,드라마,미스터리","존싱글톤","시고니위버,릴리콜린스,테일러로트너","2011-10-16",18,"일요일",0,1,0,"0",6.4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,19319,0
"어쌔신크리드","2017-01-11",168,354710,60851,540,"미국","이십세기폭스코리아(주)","15세이상관람가","액션,어드벤처,판타지,SF","저스틴커젤","마이클패스벤더,마리옹꼬띠아르,아리안라베드,제레미아이언스,브렌단글리슨,마이클K.윌리엄스","2017-01-28",18,"토요일",1,3,0,"5,645",7.11,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,61857,1
"언노운","2011-02-17",10307,506668,30054,172,"미국","워너브러더스코리아(주)","15세이상관람가","드라마,스릴러,액션","하우메콜렛세라","리암니슨,다이앤크루거","2011-03-06",18,"일요일",0,4,0,"0",7.73,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,30054,0
"언더워터","2016-07-13",1922,381101,29167,372,"미국","유니버설픽쳐스인터내셔널코리아(유)","15세이상관람가","공포(호러),스릴러","자움콜렛세라","블레이크라이블리,오스카제나다","2016-07-30",18,"토요일",0,3,1,"1,508",8.06,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,29441,0
"언더월드4어웨이크닝","2012-02-22",268,199427,18357,313,"미국","한국소니픽쳐스릴리징브에나비스타영화㈜","청소년관람불가","액션,판타지,SF,공포(호러)","만스말린드,비욘스테인","케이트베킨세일,테오제임스,인디아아이슬리,마이클엘리","2012-03-10",18,"토요일",0,3,0,"0",7.75,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,18971,0
"언데드","2009-02-26",3143,210785,23657,157,"미국","유니버설픽쳐스인터내셔널코리아(유)","15세이상관람가","공포(호러),스릴러","데이빗S.고이어","오데뜨유스트만,게리올드만,메간굿","2009-03-15",18,"일요일",0,3,0,"0",4.43,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,23657,0
"언브로큰","2015-01-07",112,255433,26707,364,"미국","유니버설픽쳐스인터내셔널코리아(유)","15세이상관람가","액션,드라마,전쟁","안젤리나졸리","잭오코넬,도널글리슨,가렛헤드룬드,핀위트록","2015-01-24",18,"토요일",0,3,0,"3,318",8.31,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,27033,0
"언스토퍼블","2010-11-10",11655,427011,13932,285,"미국","이십세기폭스코리아(주)","12세이상관람가","액션,스릴러,드라마","토니스콧","덴젤워싱턴,크리스파인","2010-11-27",18,"토요일",0,3,0,"0",8.08,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,19580,0
"언터처블1%의우정","2012-03-22",78910,1292108,46216,311,"프랑스","(주)넥스트엔터테인먼트월드(NEW)","12세이상관람가","코미디,드라마","올리비에르나카체,에릭토레다노","프랑수아클뤼제,오마사이","2012-04-08",18,"일요일",0,3,1,"0",9.34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,49608,0
"언프렌디드친구삭제","2015-05-07",522,218092,21884,297,"미국","유니버설픽쳐스인터내셔널코리아(유)","15세이상관람가","공포(호러),스릴러","레오가브리아제","샐리헤닝,모세제이콥스톰,윌펠츠,헤더소서맨","2015-05-24",18,"일요일",0,3,0,"4,950",6.15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,22416,0
"얼라이드","2017-01-11",6335,492860,43776,488,"미국","롯데쇼핑㈜롯데엔터테인먼트","15세이상관람가","스릴러,드라마,멜로/로맨스","로버트저메키스","브래드피트,마리옹꼬띠아르,리지캐플란,매튜구드,자레드해리스","2017-01-28",18,"토요일",1,4,0,"1,400",8.85,9,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,47724,1
